customer_id,customer_name,currency_id,currency_code,current,days_1-15,days_16-30,days_31-45,days_above-45,total,fcy_total,contact.CF.SALESMAN,contact.CF.ROUTE,contact.CF.ROUTE DAY
4035182000000165254,"786 Tyre Works , Renigunta",4035182000000000099,INR,0.00,56425.00,0.00,0.00,0.00,56425.00,56425.00,NETHAJI,RENIGUNTA,SATURDAY
4035182000002497163,A M Automobiles COD - Chandragiri,4035182000000000099,INR,0.00,0.00,0.00,6160.00,4320.00,10480.00,10480.00,NETHAJI,CHANDRAGIRI,SATURDAY
4035182000000165337,"Abujaar Auto Spares, Mpl",4035182000000000099,INR,0.00,0.00,0.00,0.00,10000.84,10000.84,10000.84,RAJESH,MADANAPALLE,THURSDAY
4035182000003488536,ADHITYOL LUBRICANTS,4035182000000000099,INR,0.00,34652.00,0.00,0.00,2200.00,36852.00,36852.00,VINOD,TIRUPATI,TUESDAY
4035182000000197292,"AGC TYRE WORKS , SKHT",4035182000000000099,INR,0.00,7433.00,0.00,0.00,210.00,7643.00,7643.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000003500631,"Ahammad Auto Work, Tpt",4035182000000000099,INR,0.00,46255.00,0.00,0.00,0.00,46255.00,46255.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000165508,Aisha Enterprises Bangarupalem,4035182000000000099,INR,0.00,0.00,0.00,0.00,49.00,49.00,49.00,CHIRANJEEVI,BANGARUPALEM,MONDAY
4035182000030384331,"AKBAR AUTO MOBILES , SKHT",4035182000000000099,INR,0.00,4960.00,0.00,0.00,0.00,4960.00,4960.00,VINOD,SRIKALAHASTHI,WEDNESDAY
4035182000028170558,"ALI HYDER SPARE PARTS, KALICHERLA",4035182000000000099,INR,0.00,15068.00,0.00,0.00,0.00,15068.00,15068.00,RAJESH,GURRAMKONDA,TUESDAY
4035182000000696005,ALLIED BLENDERS AND DISTILLERS LIMITED,4035182000000000099,INR,0.00,0.00,32450.00,0.00,0.00,32450.00,32450.00,SRINIVAS,HYDERABAD,MONDAY
4035182000004799053,Amara Raja Energy & Mobility Limited,4035182000000000099,INR,84252.00,108784.00,0.00,0.00,4291.81,197327.81,197327.81,SRINIVAS,TIRUPATI,MONDAY
4035182000027622564,"AMBASSADOR AUTOMOBILES, MPL",4035182000000000099,INR,0.00,0.00,0.00,0.00,7519.00,7519.00,7519.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000196950,"Ambika automobiles, chandragiri",4035182000000000099,INR,0.00,0.00,0.00,3.00,0.00,3.00,3.00,NETHAJI,CHANDRAGIRI,SATURDAY
4035182000000204554,"AMEER ENTERPRISES , TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,1601.00,1601.00,1601.00,SHAHEEN,TIRUPATI,FRIDAY
4035182000026495100,"Ammer puncher shop, Tirupati",4035182000000000099,INR,0.00,36020.00,0.00,0.00,0.00,36020.00,36020.00,VINOD,TIRUPATI,MONDAY
4035182000000165679,"AMS Auto mobiles  , palamnr COD",4035182000000000099,INR,0.00,0.00,0.00,0.00,10312.00,10312.00,10312.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000165757,Annapurna Traders Skht,4035182000000000099,INR,0.00,12800.00,0.00,0.00,0.00,12800.00,12800.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000165845,"Anu Tyres & Automobiles, Mulakalacheruvu",4035182000000000099,INR,0.00,0.00,0.00,0.00,5583.00,5583.00,5583.00,RAJESH,MULAKALACHERUVU,FRIDAY
4035182000000165933,AP Agro Industries Developement Corporation Limited,4035182000000000099,INR,0.00,0.00,0.00,0.00,6829.00,6829.00,6829.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000166021,ARBINA TYRE WORLD PILER,4035182000000000099,INR,0.00,0.00,14561.00,36547.00,0.00,51108.00,51108.00,NETHAJI,PILER,THURSDAY
4035182000006502462,"ARHAAN AUTO MOBILES , KALLUR",4035182000000000099,INR,0.00,16164.00,9714.00,2101.00,0.00,27979.00,27979.00,VINOD,KALLUR,THURSDAY
4035182000003363126,ARIZ SPARE PARTS - KANDURU,4035182000000000099,INR,0.00,0.00,13125.00,0.00,0.00,13125.00,13125.00,VINOD,KONDUR,THURSDAY
4035182000000166192,Arunachalam Auto Mobiles Tpt,4035182000000000099,INR,0.00,32737.00,0.00,4.00,0.00,32741.00,32741.00,VINOD,TIRUPATI,TUESDAY
4035182000023513681,ASHOK PUNCTURE SHOP TIRUPATI,4035182000000000099,INR,0.00,0.00,39979.00,2196.00,0.00,42175.00,42175.00,VINOD,TIRUPATI,MONDAY
4035182000000166363,Ashraf  auto mobiles Kallur,4035182000000000099,INR,0.00,32867.00,15599.00,0.00,0.00,48466.00,48466.00,VINOD,KALLUR,THURSDAY
4035182000029256009,"ASR AUTOMOBILES & BIKE SERVICE, NAIDUPETA",4035182000000000099,INR,0.00,0.00,3800.00,0.00,0.00,3800.00,3800.00,VINOD,NAIDUPETA,WEDNESDAY
4035182000000166441,"Asritha Enterprises,Tpt",4035182000000000099,INR,0.00,0.00,0.00,0.00,16818.98,16818.98,16818.98,SHAHEEN,TIRUPATI,MONDAY
4035182000026872127,Aurobindo Emergency Medical Services,4035182000000000099,INR,586284.00,0.00,0.00,0.00,0.00,586284.00,586284.00,SUJAY,GUNTUR,MONDAY
4035182000000166612,Ayan  Riyan tyres & Tubes  Kalakada,4035182000000000099,INR,0.00,0.00,0.00,0.00,5027.00,5027.00,5027.00,VINOD,KALAKADA,THURSDAY
4035182000000108038,"Ayan Tyres, Sri Kalahasthi",4035182000000000099,INR,0.00,137717.00,0.00,0.00,0.00,137717.00,137717.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000166778,Azeez Tyres Sulurpeta,4035182000000000099,INR,0.00,1700.00,0.00,0.00,21315.00,23015.00,23015.00,VINOD,SULLURPETA,WEDNESDAY
4035182000000166861,"B.V.R AUTOMOBILES & Oils, Renigunta",4035182000000000099,INR,0.00,0.00,28575.00,0.00,0.00,28575.00,28575.00,NETHAJI,RENIGUNTA,SATURDAY
4035182000000345383,"Babu Cycle  Shop, Tiruchanoor",4035182000000000099,INR,0.00,0.00,0.00,0.00,32.00,32.00,32.00,NETHAJI,TIRUPATI,TUESDAY
4035182000000166949,"Babu Cycle Shop  , Kommireddygaripalli",4035182000000000099,INR,0.00,700.00,0.00,12999.00,19293.00,32992.00,32992.00,NETHAJI,KOMMIREDDYGARIPALLI,TUESDAY
4035182000004853851,"Badrinath Reddy Shop , Mulakalacheruv COD",4035182000000000099,INR,0.00,34764.00,0.00,0.00,0.00,34764.00,34764.00,RAJESH,MULAKALACHERUVU,FRIDAY
4035182000024354082,"BALAJI  ENTERPRISES  , MPL (NEW)",4035182000000000099,INR,0.00,0.00,0.00,0.00,23927.00,23927.00,23927.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000197619,"Balaji Auto Mobiles , Varadayapalem",4035182000000000099,INR,0.00,0.00,0.00,0.00,370.00,370.00,370.00,VINOD,VARADAYAPALEM,FRIDAY
4035182000023513717,BALAJI AUTO SPARES & OIL NAIDUPETA,4035182000000000099,INR,0.00,0.00,0.00,0.00,12680.00,12680.00,12680.00,VINOD,NAIDUPETA,SATURDAY
4035182000000199130,Balaji Automobiles - Srikalahasthi,4035182000000000099,INR,0.00,0.00,0.00,17717.00,28404.00,46121.00,46121.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000167203,BALAJI MOTORS PAKALA,4035182000000000099,INR,0.00,23972.00,0.00,0.00,1654.00,25626.00,25626.00,NETHAJI,PAKALA,TUESDAY
4035182000000167291,"Balaram Cycle Shop, CHITTOOR",4035182000000000099,INR,0.00,0.00,22.00,0.00,21.00,43.00,43.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000000167374,"Banu Oil Stores,Mpl",4035182000000000099,INR,0.00,0.00,0.00,0.00,6750.00,6750.00,6750.00,RAJESH,MADANAPALLE,THURSDAY
4035182000030814414,"BASHA TYRES , BURAKAYALAKOTA",4035182000000000099,INR,0.00,11493.00,0.00,0.00,0.00,11493.00,11493.00,RAJESH,MADANAPALLE,FRIDAY
4035182000000167462,"Basha Tyres, Chandragiri",4035182000000000099,INR,0.00,24613.00,0.00,8.00,0.00,24621.00,24621.00,NETHAJI,CHANDRAGIRI,SATURDAY
4035182000029556011,BASHEER AUTO WORKS - TIRUPATI (MINDA),4035182000000000099,INR,0.00,0.00,15320.00,0.00,0.00,15320.00,15320.00,VINOD,TIRUPATI,FRIDAY
4035182000000167545,"Basheer Tyres , Skht",4035182000000000099,INR,0.00,22912.00,0.00,0.00,0.00,22912.00,22912.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000001503154,"Bavajan (sks ) , Rompicherla",4035182000000000099,INR,0.00,5281.00,0.00,0.00,3880.00,9161.00,9161.00,VINOD,ROMPICHERLA,THURSDAY
4035182000000167628,Best Service Point Piler,4035182000000000099,INR,0.00,2847.00,17748.00,0.04,0.00,20595.04,20595.04,NETHAJI,PILER,THURSDAY
4035182000000367313,"Bhagirath  Auto Mobiles, Tpt",4035182000000000099,INR,0.00,0.00,18665.00,0.00,1.00,18666.00,18666.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000167794,"Bhagyalakshmi Auto Mobiles, Puttur COD",4035182000000000099,INR,0.00,0.00,0.00,250.00,36137.00,36387.00,36387.00,NETHAJI,PUTTUR,MONDAY
4035182000000167882,"Bhagyalakshmi Automobiles,Bajaj CTR(10468)",4035182000000000099,INR,0.00,0.00,0.00,0.00,1.00,1.00,1.00,SHAHEEN,CHITTOOR,MONDAY
4035182000000167970,"Bharat Auto Garage , B.Kothakota",4035182000000000099,INR,0.00,0.00,0.00,0.00,139.00,139.00,139.00,RAJESH,B.KOTHAKOTA,FRIDAY
4035182000001291023,Bharat Automobiles Tpt,4035182000000000099,INR,17624.00,0.00,0.00,522.00,0.00,18146.00,18146.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000168053,"Bharath A/m , V.Kota",4035182000000000099,INR,0.00,0.00,2701.00,0.00,2490.00,5191.00,5191.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000000168136,"Bhargavi Automobiles (P) LTD, TPT- Maruthi",4035182000000000099,INR,0.00,0.00,0.00,0.00,7850.00,7850.00,7850.00,ROHITH SIR,TIRUPATI,MONDAY
4035182000000168224,"Bhavaji Traders , Mulakalacheruvu",4035182000000000099,INR,0.00,48087.00,0.00,21795.40,0.00,69882.40,69882.40,RAJESH,MULAKALACHERUVU,FRIDAY
4035182000000197946,"Bhavani Auto parts , Tpt",4035182000000000099,INR,0.00,47618.00,0.00,0.00,18500.00,66118.00,66118.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000168312,"Bhavishya Smart Solutions,Tpt",4035182000000000099,INR,0.00,0.00,0.00,0.00,14526.84,14526.84,14526.84,SRINIVAS,TIRUPATI,MONDAY
4035182000003470053,"Bhavitha JCB Spares , Nagari",4035182000000000099,INR,0.00,0.00,29500.00,0.00,54497.00,83997.00,83997.00,NETHAJI,NAGARI,MONDAY
4035182000025651791,"BIKE ZONE , MULBAGAL",4035182000000000099,INR,0.00,0.00,0.00,0.00,1935.00,1935.00,1935.00,CHIRANJEEVI,MULBAGAL,THURSDAY
4035182000000238291,"Bismi Automobiles,Nagari",4035182000000000099,INR,0.00,7400.00,0.00,7400.00,0.00,14800.00,14800.00,NETHAJI,NAGARI,MONDAY
4035182000002620774,"BISMILLA  AUTO SPARES , PALAMNER",4035182000000000099,INR,0.00,50010.00,227.00,0.00,4551.00,54788.00,54788.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000168400,"Bismilla A/m , Kalikiri",4035182000000000099,INR,0.00,20243.00,26491.00,0.00,0.00,46734.00,46734.00,NETHAJI,KALIKIRI,THURSDAY
4035182000030933209,"BISMILLA AUTO WORKS , TPT",4035182000000000099,INR,0.00,11611.00,0.00,0.00,0.00,11611.00,11611.00,VINOD,TIRUPATI,MONDAY
4035182000000168571,"Bismilla New Tyres , Mulakalacheruv",4035182000000000099,INR,0.00,35341.00,0.00,0.00,0.00,35341.00,35341.00,RAJESH,MULAKALACHERUVU,FRIDAY
4035182000000168488,"BISMILLA Traders  , Palamnr",4035182000000000099,INR,0.00,21205.00,12618.00,0.00,0.00,33823.00,33823.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000026304944,"BISMILLA TYRES, MADANPALLE",4035182000000000099,INR,0.00,4156.00,9952.00,0.00,0.00,14108.00,14108.00,RAJESH,MADANAPALLE,THURSDAY
4035182000027622085,"BISMILLAH AUTOMOBILES & TRAVELS , KALIKIRI",4035182000000000099,INR,0.00,0.00,0.00,0.00,13139.00,13139.00,13139.00,REDDY BABU,KALIKIRI,THURSDAY
4035182000000168742,Bismillah tyres Srikalahasthi,4035182000000000099,INR,0.00,0.00,34381.00,0.00,355.72,34736.72,34736.72,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000108196,Bright  Ele  Customer  Tpt,4035182000000000099,INR,2681.00,42041.00,2793.00,4621.00,8451.00,60587.00,60587.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000108258,Bright Ele Phone Pe Customer,4035182000000000099,INR,0.00,0.00,0.00,0.00,225381.92,225381.92,225381.92,SHAHEEN,TIRUPATI,MONDAY
4035182000000168830,BRIGHT ENTERPRISES,4035182000000000099,INR,0.00,338860.00,11118.00,6121.00,3737381.00,4093480.00,4093480.00,SURESH SIR,TIRUPATI,MONDAY
4035182000000169001,Ceat Sravan TPT,4035182000000000099,INR,0.00,0.00,0.00,0.00,201107.00,201107.00,201107.00,SURESH SIR,TIRUPATI,MONDAY
4035182000000169079,Chakri Automobiles Karvetinagaram,4035182000000000099,INR,0.00,0.00,0.00,16907.00,15066.00,31973.00,31973.00,VINOD,KARVETINAGARAM,MONDAY
4035182000000169162,"Chand Tyres, Punganur",4035182000000000099,INR,0.00,0.00,0.00,0.00,36050.00,36050.00,36050.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000000204988,"Chandra Electrical & Hardwares, Pachikapalam",4035182000000000099,INR,0.00,21719.00,0.00,0.00,0.00,21719.00,21719.00,VINOD,PACHIKAPALAM,MONDAY
4035182000000169250,"Chandra Puncture Shop , Damalcheruv",4035182000000000099,INR,0.00,0.00,0.00,0.00,5.00,5.00,5.00,NETHAJI,DAMALACHERUVU,TUESDAY
4035182000027601918,"CHANU TRADERS (MINDA OIL) , TPT",4035182000000000099,INR,0.00,0.00,0.00,7198.00,0.00,7198.00,7198.00,REDDY BABU,TIRUPATI,WEDNESDAY
4035182000000169333,Chethan Motors Mudigubba,4035182000000000099,INR,0.00,0.00,0.00,0.00,3718.00,3718.00,3718.00,ROHITH SIR,MUDIGUBBA,MONDAY
4035182000000169509,"DADA AUTOMOBILES,VAYALPADU",4035182000000000099,INR,0.00,0.00,13015.00,31571.00,16295.00,60881.00,60881.00,RAJESH,VAYALAPADU,TUESDAY
4035182000000169597,"Delux Automobiles&Service Center,Shanthipuram",4035182000000000099,INR,0.00,21570.00,0.00,0.00,0.00,21570.00,21570.00,CHIRANJEEVI,SHANTHIPURAM,FRIDAY
4035182000027573168,"DEVA SERVICE POINT , PAKALA",4035182000000000099,INR,0.00,4697.00,0.00,0.00,0.00,4697.00,4697.00,NETHAJI,PAKALA,TUESDAY
4035182000000169773,"Devi Work Shop, TPT",4035182000000000099,INR,0.00,10.00,0.00,0.00,0.00,10.00,10.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000170105,"DNR Cycle Stores , Ctr",4035182000000000099,INR,0.00,0.00,0.00,0.00,5650.00,5650.00,5650.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000000170193,"Durga Enterprises , Punganur",4035182000000000099,INR,0.00,0.00,0.00,0.00,169738.87,169738.87,169738.87,RAJESH,PUNGANUR,WEDNESDAY
4035182000001473049,ECS Cycle Shop  Pakala,4035182000000000099,INR,0.00,11.00,0.00,0.00,0.00,11.00,11.00,NETHAJI,PAKALA,TUESDAY
4035182000000238342,"Eswari Automobiles & Lubricants, Puttur",4035182000000000099,INR,0.00,10564.00,58999.00,0.00,1.00,69564.00,69564.00,NETHAJI,PUTTUR,MONDAY
4035182000000170281,"G R Auto Mobiles , Palamnr",4035182000000000099,INR,0.00,48770.00,0.00,12000.00,342.00,61112.00,61112.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000505325,"GANESH AGENCIES , TPT",4035182000000000099,INR,0.00,9400.00,0.00,11900.00,0.00,21300.00,21300.00,SHAHEEN,TIRUPATI,FRIDAY
4035182000017705003,"GANESH AGENCIES, HYDERABAD",4035182000000000099,INR,0.00,0.00,0.00,0.00,86052.00,86052.00,86052.00,SURESH SIR,HYDERABAD,MONDAY
4035182000004643851,GANESH ENTERPRISES - TIRUPATI,4035182000000000099,INR,0.00,0.00,0.00,0.00,71250.00,71250.00,71250.00,VINOD,TIRUPATI,TUESDAY
4035182000005075353,"GANESH PUNCTURE  SHOP , ITHEPALLI",4035182000000000099,INR,0.00,0.00,0.00,13204.00,3615.00,16819.00,16819.00,NETHAJI,TIRUPATI,FRIDAY
4035182000004942377,"GANESH PUNCTURE SHOP , B.PALLI",4035182000000000099,INR,0.00,0.00,0.00,0.00,1.00,1.00,1.00,CHIRANJEEVI,BAIREDDYPALLI,SATURDAY
4035182000024203710,"GANGI REDDY PUNCTURE SHOP , PULIMPALLI",4035182000000000099,INR,0.00,0.00,0.00,0.00,1109.00,1109.00,1109.00,RAJESH,CHOWDEPALLI,THURSDAY
4035182000000170447,Garuda Bikes Pvt Ltd. (Suzuki),4035182000000000099,INR,0.00,21197.00,51272.99,0.00,0.00,72469.99,72469.99,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000000170535,Gayathri Auto Service Center Tpt,4035182000000000099,INR,0.00,0.00,0.00,0.00,4012.00,4012.00,4012.00,SHAHEEN,TIRUPATI,THURSDAY
4035182000003055417,Geetha Automobiles - Santhipuram,4035182000000000099,INR,0.00,6200.00,0.00,0.00,1498.00,7698.00,7698.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000170618,"Gopal Automobiles, Sadum",4035182000000000099,INR,0.00,0.00,3800.00,13294.00,0.00,17094.00,17094.00,VINOD,SADUM,THURSDAY
4035182000023662001,"GOUSE AUTO MOBILES , VAYALAPADU",4035182000000000099,INR,0.00,14956.00,0.00,7563.00,0.00,22519.00,22519.00,RAJESH,VAYALAPADU,TUESDAY
4035182000000170701,"Gouse Scooter Garage , Aragonda",4035182000000000099,INR,0.00,80843.00,0.00,0.00,0.00,80843.00,80843.00,SHAHEEN,ARAGONDA,TUESDAY
4035182000026963173,"GPR AUTO MOBILES,TIRUPATI",4035182000000000099,INR,0.00,3699.00,10499.00,0.00,0.00,14198.00,14198.00,VINOD,TIRUPATI,MONDAY
4035182000000170784,Guru Auto Mobiles V.Kota,4035182000000000099,INR,0.00,0.00,0.00,0.00,100.00,100.00,100.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000000170867,Gurudhatha spares and Auto mobiles tpt,4035182000000000099,INR,0.00,5651.00,56962.00,0.00,6225.00,68838.00,68838.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000170950,"Hari Auto Works,TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,1140.00,1140.00,1140.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000171121,Hari om auto parts chandragiri (Nocredit - D),4035182000000000099,INR,0.00,0.00,18395.00,0.00,6498.00,24893.00,24893.00,NETHAJI,CHANDRAGIRI,SATURDAY
4035182000023686617,"HARSHAD PUNCTURE SHOP , PUNGANUR",4035182000000000099,INR,0.00,12022.00,0.00,0.00,10.00,12032.00,12032.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000000171209,"Hindustan Enterprises, V.Kota",4035182000000000099,INR,0.00,550.00,0.00,16472.00,194.00,17216.00,17216.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000000199213,HINDUSTAN PETROLEUM CORPORATION LTD,4035182000000000099,INR,0.00,0.00,0.00,135899.00,469456.76,605355.76,605355.76,SRINIVAS,VISAKHAPATNAM,MONDAY
4035182000009784639,HITACHI  CASH  MANAGEMENT  SERVICES PVT LTD,4035182000000000099,INR,0.00,12700.00,0.00,6040.00,20755.00,39495.00,39495.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000171380,HKGN Auto mobiles V kota,4035182000000000099,INR,0.00,8121.00,0.00,0.00,0.00,8121.00,8121.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000000171468,HMR Cycle Shop Puttur,4035182000000000099,INR,0.00,0.00,0.00,0.00,1436.00,1436.00,1436.00,REDDY BABU,PUTTUR,MONDAY
4035182000030607523,"HZSM AUTO MOBILES , MULABAGAL",4035182000000000099,INR,0.00,0.00,6200.00,0.00,0.00,6200.00,6200.00,CHIRANJEEVI,MULBAGAL,THURSDAY
4035182000000171629,INDIAN AUTO MOBILES  KALIKIRI,4035182000000000099,INR,0.00,0.00,0.00,0.00,96318.00,96318.00,96318.00,NETHAJI,KALIKIRI,THURSDAY
4035182000000171717,Indian Tyres  palamaner,4035182000000000099,INR,0.00,11744.00,23420.00,0.00,0.00,35164.00,35164.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000171800,"INDIAN TYRES, Mpl",4035182000000000099,INR,0.00,0.00,86528.00,0.00,47426.00,133954.00,133954.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000171971,Jagadeesh Traders Somala,4035182000000000099,INR,0.00,7626.00,0.00,0.00,0.00,7626.00,7626.00,VINOD,SOMALA,THURSDAY
4035182000000172059,Jai  Sonagra Automobiles  Kuppam,4035182000000000099,INR,0.00,100408.00,55500.00,0.00,5002.16,160910.16,160910.16,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000172147,"Jai Sri Ram Automobiles,TADA",4035182000000000099,INR,0.00,51409.00,51169.00,0.00,50.01,102628.01,102628.01,VINOD,TADA,WEDNESDAY
4035182000000196457,"Jalaganda Vulcanising Works , Ctr",4035182000000000099,INR,0.00,0.00,9756.00,0.00,0.68,9756.68,9756.68,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000002497260,"Janatha Garage, B N Kandriga",4035182000000000099,INR,0.00,0.00,0.00,0.00,5000.00,5000.00,5000.00,VINOD,B N KANDRIGA,WEDNESDAY
4035182000000172318,Jeevan Auto Mobiles  Vkota,4035182000000000099,INR,0.00,0.00,16368.00,4920.00,0.00,21288.00,21288.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000001759569,JOY CORPORATION,4035182000000000099,INR,0.00,0.00,0.00,0.00,1100.00,1100.00,1100.00,VINOD,TIRUPATI,TUESDAY
4035182000000172401,K G N Puncher shop Piler,4035182000000000099,INR,0.00,0.00,8397.00,0.00,601.00,8998.00,8998.00,NETHAJI,PILER,THURSDAY
4035182000000172479,K K Batteries B N Kandriga,4035182000000000099,INR,0.00,17436.00,14191.00,13961.00,0.00,45588.00,45588.00,VINOD,B N KANDRIGA,WEDNESDAY
4035182000000172562,"K K R Automobiles,Skht",4035182000000000099,INR,0.00,0.00,0.00,0.00,1000.00,1000.00,1000.00,REDDY BABU,SRIKALAHASTHI,FRIDAY
4035182000000199047,K Venkatesh (Indus Coffee),4035182000000000099,INR,0.00,0.00,0.00,0.00,570.00,570.00,570.00,SRINIVAS,NAIDUPETA,MONDAY
4035182000000172650,K.B.S.  Stores (ARAGONDA),4035182000000000099,INR,0.00,19659.00,0.00,0.00,24594.01,44253.01,44253.01,SHAHEEN,ARAGONDA,TUESDAY
4035182000000172733,"K.R. Auto Mobiles, Kuppam",4035182000000000099,INR,0.00,0.00,10110.00,0.00,0.00,10110.00,10110.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000172816,"K.S.A.M &SONS, SKHT",4035182000000000099,INR,0.00,25921.00,0.00,0.00,0.00,25921.00,25921.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000004548417,"K.S.R. ENTERPRISES , PILER",4035182000000000099,INR,0.00,17999.00,0.00,0.00,6650.00,24649.00,24649.00,NETHAJI,PILER,THURSDAY
4035182000000172899,"K.Sidha Reddy, Renigunta",4035182000000000099,INR,0.00,142203.00,0.00,0.00,0.00,142203.00,142203.00,NETHAJI,RENIGUNTA,SATURDAY
4035182000000172982,Kadeer Auto Garage Piler,4035182000000000099,INR,0.00,0.00,0.00,0.00,3076.33,3076.33,3076.33,REDDY BABU,PILER,THURSDAY
4035182000027840889,"KALARAJAN FUEL AGENCY, KUPPAM (NAYARA)",4035182000000000099,INR,0.00,0.00,0.00,708.00,0.00,708.00,708.00,VINOD,KUPPAM,FRIDAY
4035182000000173065,Kalesha Cycle Shop. SKHT,4035182000000000099,INR,0.00,0.00,0.00,0.00,1534.00,1534.00,1534.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000173148,"Kalyan Auto Mobiles  , Damalcheruv",4035182000000000099,INR,0.00,0.00,1811.00,2826.00,3931.00,8568.00,8568.00,NETHAJI,DAMALACHERUVU,TUESDAY
4035182000003038316,Kanakadurga Agro Industries SKHT,4035182000000000099,INR,0.00,0.00,0.00,0.00,601.00,601.00,601.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000024203681,"KAREEM AUTO MOBILES  , CHOWDEPALLI",4035182000000000099,INR,0.00,0.00,43112.00,27952.00,0.00,71064.00,71064.00,RAJESH,CHOWDEPALLI,WEDNESDAY
4035182000000173314,Kaveri Auto Mobiles Punganur - NO CREDIT,4035182000000000099,INR,0.00,0.00,0.00,0.00,15889.00,15889.00,15889.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000011580630,"KESHVIN  AUTOMOTORS  PRIVATE LIMITED , TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,10176.00,10176.00,10176.00,ROHITH SIR,TIRUPATI,MONDAY
4035182000000173480,KESHVIN AUTO MOTIVES  PVT LTD  - TVS,4035182000000000099,INR,0.00,3072.00,0.00,0.00,0.00,3072.00,3072.00,VINOD,TIRUPATI,FRIDAY
4035182000022776534,"KGN AUTO MOBILES , TPT",4035182000000000099,INR,0.00,0.00,0.00,6100.00,0.00,6100.00,6100.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000726130,"KH ENTERPRISES , V.KOTA",4035182000000000099,INR,0.00,0.00,0.00,14425.00,346.00,14771.00,14771.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000024837084,"KHADARUNNISA TYRES , SKHT",4035182000000000099,INR,0.00,0.00,0.00,0.00,27289.00,27289.00,27289.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000173651,Khan Tyres Mudivedu,4035182000000000099,INR,0.00,64808.00,37031.00,0.00,0.00,101839.00,101839.00,RAJESH,MUDIVEDU,TUESDAY
4035182000000173734,"Khateeb Motors, PILER",4035182000000000099,INR,0.00,0.00,69964.00,46216.00,0.00,116180.00,116180.00,NETHAJI,PILER,THURSDAY
4035182000000173822,Koteswari Auto mobiles Papanaidupeta,4035182000000000099,INR,0.00,18153.00,0.00,0.00,0.00,18153.00,18153.00,NETHAJI,PAPANAIDUPETA,SATURDAY
4035182000000943395,"Koushal Auto Mobiles and Agencies , Chandragiri",4035182000000000099,INR,0.00,0.00,0.00,0.00,16775.00,16775.00,16775.00,NETHAJI,CHANDRAGIRI,SATURDAY
4035182000007783960,"KRISHNA  AUTO MOBILES  , V.KOTA",4035182000000000099,INR,0.00,36566.00,11.00,0.00,0.00,36577.00,36577.00,CHIRANJEEVI,BAIREDDYPALLI,SATURDAY
4035182000004094327,"KRISHNA AUTO MOBILES , SATYAVEDU  COD",4035182000000000099,INR,0.00,0.00,0.00,4766.00,0.00,4766.00,4766.00,NETHAJI,SATHYAVEDU,MONDAY
